closed,district,iec_district_id,iec_prov_id,lat,lon,map_accuracy,pc_code,pc_location,pc_name,province,ps_female,ps_male,ps_total,verification_note
0,Jawand,06,31,34.8362794,63.8741359580001,تعمیر,3106198,Kaftar Khan,Kaftar Khan Mosque,Badghis,1,2,3,Building
0,Sangin Qala,08,30,32.0718700080001,64.837401346,تعمیر,3008226,Nawi Maktab,New School,Helmand,1,3,4,Building
0,District_12,01,32,34.3647264590001,62.1610993110001,تعمیر,3201474,Said Qunad Secondary School,Sayed Qanad Secondary School,Herat,1,2,3,Building
0,Herat,01,32,34.3733894820001,62.1802287100001,تعمیر,3201475,9Th District,Mawlana Jame,Herat,1,2,3,Building
0,Nahia_21,01,01,34.5272821350001,69.409831603,تعمیر,0101532,Deh Sabz_District_21,Abdul Wahab Mosque,Kabul,1,2,3,Building
0,Nahia_17,01,01,34.6071282820001,69.081970476,تعمیر,0101534,Shahrak Tlaie Town,Shahrak Tlaie High School,Kabul,1,2,3,Building
0,Shakar Dara,06,01,34.6980502000001,69.065739805,ولسوالی,0106543,Asad Abad,Mosque,Kabul,1,2,3,District
0,Kalakan,10,01,34.796639446,69.1641185770001,تعمیر,0110544,Bazari Village,Moqawmat Secondary School,Kabul,1,2,3,Building
0,Nahia_11,01,01,34.5718198680001,69.1107675490001,تعمیر,0101523,Behaind Lwai 16,Yaqob Mosque,Kabul,1,2,3,Building
0,Nahia_12,01,01,34.517598796,69.334773429,تعمیر,0101524,Arzan Qimat 10Th Block,Ghulam Sedeq High School,Kabul,1,2,3,Building
0,Nahia_12,01,01,34.5058535100001,69.335241564,تعمیر,0101525,Arzan Qimat 13Th Block,Sedeq Ullah Risghteen High School,Kabul,1,2,3,Building
0,Qarabagh,14,01,34.8789482390001,69.199825777,قریه,0114548,Jar Chi,Jar Chi Secondary School,Kabul,1,2,3,Village
0,Qarabagh,14,01,34.830226025,69.1490162200001,قریه,0114549,Qala Haji,Qala Haji Secondary School,Kabul,1,2,3,Village
0,Surbi,15,01,34.7311878490001,69.844140517,تعمیر,0115550,Rod Bar,Rod Bar School,Kabul,1,2,3,Building
0,Kushk (Rubat-E-Sangi),07,32,34.775884096,62.3322588710001,تعمیر,3207479,Jafar Big Khurasani,School,Herat,1,2,3,Building
1,Adraskan,09,32,33.5624363110001,62.747193388,تعمیر,3209480,Dara Bast,Dara Bast Mosque,Herat,1,2,3,Building
0,Lash-E-Juwayn,09,33,31.9485999280001,61.67071436,تعمیر,3309252,Sabz Gazi,Sabz Gazi School,Farah,1,2,3,Building
0,Kot,13,06,34.089318682,70.5240611030001,قریه,0613517,Tangi Village,School,Nangarhar,1,2,3,Village
0,Mohamad Agha,05,05,34.1591587640001,69.070626877,تعمیر,0505083,Waghjan Bazar,Aqeb Bazar Mosque,Logar,1,2,3,Building
0,Jalalabad,01,06,34.3903898300001,70.412766381,تعمیر,0601508,Farm Hada Family,Shahrak Saiaf Mosque,Nangarhar,1,2,3,Building
1,Dawlat Shah,05,07,35.002723575,70.078401868,تعمیر,0705136,Kasheedor,Mosque,Laghman,1,2,3,Building
0,Hissa-E-Awal Khinj,04,08,35.40950574,69.697688548,تعمیر,0804102,Khenj Center_Shah Chehra,Khatam Alanbia School,Panjshir,1,2,3,Building
0,Hissa-E-Awal Khinj,04,08,35.4685760380001,69.7622650530001,تعمیر,0804103,Zarian Shahr,Muhammad Pana Shaheed School,Panjshir,1,2,3,Building
0,Baglan-E-Jadeed,05,09,36.1582743330001,68.8352667330001,تعمیر,0905269,Shotur Ghalt,Primary School,Baghlan,1,2,3,Building
0,Saighan,03,10,35.196563586,67.616923909,تعمیر,1003172,Samuch Ha,Samuch Ha Mosque,Bamyan,1,2,3,Building
0,Saighan,03,10,35.1209960740001,67.477593806,تعمیر,1003173,Kado Khana,Kado Khana Mosque,Bamyan,1,2,3,Building
0,Yakawlang,05,10,35.0959268720001,66.6943984390001,تعمیر,1005174,Sartosari,Pai Wcha Mosque,Bamyan,1,2,3,Building
0,Panjab,06,10,34.370082016,66.7721213980001,تعمیر,1006181,Dahan Kahdar,Dahan Kohdar Madrasa,Bamyan,1,2,3,Building
0,Panjab,06,10,34.429049929,67.1318062220001,تعمیر,1006182,Do Abi,Do Abi Secondary School,Bamyan,1,2,3,Building
0,Ahmadaba,08,13,33.8364508920001,69.639397735,تعمیر,1308219,Mama Khil Village,Transport Station,Paktya,1,2,3,Building
0,Khas Kunar,10,15,34.6137503100002,70.815566263,تعمیر,1510122,Chambari,Mosque,Kunar,1,2,3,Building
1,Dangam,12,15,35.0394226300001,71.4107339990001,تعمیر,1512123,Shokano,Mosque,Kunar,1,2,3,Building
0,Faiz Abad,01,17,37.1737633970001,70.5241571490001,تعمیر,1701283,Laiaba,Laiaba Femal High School,Badakhshan,1,2,3,Building
0,Argo,02,17,36.999119419,70.458967962,تعمیر,1702290,Dur Khan,Dehdhi Femal School,Badakhshan,1,2,3,Building
0,Yaftal-E-Sufla,04,17,37.3447686120001,70.311260469,تعمیر,1704291,Bid Kalan,Bid Kalan High School,Badakhshan,1,2,3,Building
0,Yawan,09,17,37.575958799,70.418248562,تعمیر,1709299,Tir Garan,Madrasa,Badakhshan,1,2,3,Building
0,Jurm ,10,17,36.8397879790001,70.8431570530001,تعمیر,1710300,Kharandab,Kharandab Female School,Badakhshan,1,2,3,Building
0,Shahr-E-Buzurg,13,17,37.4193362280001,70.253924678,تعمیر,1713308,Ghanghar Paian,Ghazanfar Paien Mosque,Badakhshan,1,2,3,Building
0,Khash,15,17,36.882426342,70.211612177,تعمیر,1715309,Wahdat Abad,Wahdat Abad Madrasa,Badakhshan,1,2,3,Building
0,Kiran Wa Menjan,26,17,36.1726891290001,70.780727362,تعمیر,1726316,Lahjor Sho,Lahjor Sho School,Badakhshan,1,2,3,Building
0,Roi-Do-Ab,05,20,35.523909685,67.966526376,تعمیر,2005100,Choqurak,Sorkh Qala Female School,Samangan,1,2,3,Building
0,Dara-E-Soof-E-Payin,06,20,35.910533051,67.339154017,تعمیر,2006101,Qaria Taqchi,School,Samangan,1,2,3,Building
0,Ashtarlay,04,24,33.974521469,66.3051329470001,تعمیر,2404176,Taleej,Mosque,Daykundi,1,2,3,Building
0,Ashtarlay,04,24,33.8969628610001,66.2048766480001,تعمیر,2404177,Khar Bid Hulia,Mosque,Daykundi,1,2,3,Building
0,Kiti,06,24,33.4255817300001,65.868928745,تعمیر,2406186,Ghola Kisaw,Mosque,Daykundi,1,2,3,Building
0,Kiti,06,24,33.561571513,65.6947888470001,تعمیر,2406187,Korangak,Madrasa,Daykundi,1,2,3,Building
0,Qalat,01,26,32.171947776,66.870527954,تعمیر,2601046,"Kagari, Amaki",Kagari Mosque,Zabul,1,2,3,Building
0,Qalat,01,26,32.1530038970001,66.985556188,تعمیر,2601047,Miranzaie,Lwar Kariz Mosque,Zabul,1,2,3,Building
0,Shinkai,03,26,31.9555736340001,67.004875625,تعمیر,2603056,Omar Zai,Moque,Zabul,1,2,3,Building
1,Mizan,04,26,32.251242376,66.53837532,قریه,2604057,Pitab Jar Kana,Moque,Zabul,1,2,3,Village
1,Arghandab,05,26,32.4067443620001,66.715777276,تعمیر,2605065,"Miran, Kotani",Moque,Zabul,1,2,3,Building
1,Arghandab,05,26,32.5236477550001,67.152765548,قریه,2605066,Karto Kariz,Moque,Zabul,1,2,3,Village
1,Naw Bahar,09,26,32.008499078,67.464563694,قریه,2609075,Omar Zai,Mosque,Zabul,1,2,3,Village
1,Naw Bahar,09,26,32.2016682530001,67.7080995760001,تعمیر,2609076,"Lwar Magha, Shin Zai",House,Zabul,1,2,3,Building
0,Qush Tepa,05,28,36.0437494790001,65.368902197,قریه,2805125,Gardan,Mosque,Jawzjan,1,2,3,Village
0,Ab Kamari,02,31,34.708394648,62.875309156,تعمیر,3102192,Sang Lawh,Sang Lawh Mosque,Badghis,1,2,3,Building
0,Tanay,04,14,33.2648259910001,69.820944264,تعمیر,1404180,Pir Padsha Village,Haji Pir Padsh Village Mosque,Khost,1,2,3,Building
0,Tanay,04,14,33.2541045470001,69.786591024,تعمیر,1404181,Nik Muhammad Village,Haji Nik Muhammad Village School,Khost,1,2,3,Building
0,Jawand,06,31,34.917922464,64.336964134,تعمیر,3106201,Takhlanga,Takhlanga Mosque,Badghis,1,2,3,Building
0,District_12,01,32,34.373829924,62.144621353,تعمیر,3201471,Jebraiel Mosque,Jebariel Mosque,Herat,1,2,3,Building
0,Surbi,15,01,34.3575717650001,69.619369598,تعمیر,0115551,Jarobi,Tahzin Am Jarobe High School,Kabul,1,2,3,Building
0,Surbi,15,01,34.6376608350001,69.75989099,تعمیر,0115552,Waka Khas,Waka Khas School,Kabul,1,2,3,Building
0,Tala Wa Barfak,11,09,35.3902549810001,68.3981603780001,تعمیر,0911279,Klola Sang,Klola Sang Mosque,Baghlan,1,2,3,Building
0,Dasht-E-Qala,12,18,37.1687358860001,69.43175411,تعمیر,1812212,Ai Khanum,Ai Khanum High School,Takhar,1,2,3,Building
0,Warsaj,13,18,36.20651738,69.87946229,تعمیر,1813213,Trsht,Secondary School,Takhar,1,2,3,Building
0,Chighcheran,01,23,34.5666749240001,64.7031972140001,تعمیر,2301239,Shakh Malan_Cheshma Sakina,Shakh Malan Mosque,Ghor,1,2,3,Building
0,Saghar,05,23,33.522542349,63.796220288,تعمیر,2305240,Naga,Naga School,Ghor,1,2,3,Building
0,Kohistan,10,29,35.3054761060001,65.241033911,قریه,2910215,Diwarak,Mosque,Faryab,1,2,3,Village
0,Qaram Qul,11,29,36.7911778190001,64.9777747200001,ولسوالی,2911216,Qep Chap,Qepchaq Secondary School,Faryab,1,2,3,District
0,Asl-E-Chakhansur,03,34,31.2425133840001,62.0398471440001,تعمیر,3403061,Haji Mir Ali,Sarkanak School,Nimroz,1,2,3,Building
0,Kushk-E-Kuhna,10,32,34.8818340300001,62.6494349700001,تعمیر,3210414,Chashma-E- Khafi Village,Muhammad Abad Cheshma Khafi Mosque(Male),Herat,0,2,2,Building
0,Nahia_21,01,01,34.5344109340001,69.397763303,ولسوالی,0101535,Deh Sabz_District_21,Hamza Mosque,Kabul,1,2,3,District
0,Guldara,11,01,34.7302875510001,69.04473323,تعمیر,0111545,Qul  Afghan,Qul Afghan Primary School,Kabul,1,2,3,Building
0,Farza,12,01,34.776825995,69.067483461,قریه,0112546,Bostan,Qala Muqareb Mosque,Kabul,1,2,3,Village
0,Qarabagh,14,01,34.8239292130001,69.250474309,تعمیر,0114547,Barik Ab Town,Alas Ghan High School,Kabul,1,2,3,Building
0,Paryan,07,08,35.6960058000001,70.095854,قریه,0807066,Karpitab,Balaye Kucha Mosque ,Panjshir,0,2,2,Village
0,Shinwar,16,06,34.2499827730001,70.8085719470001,تعمیر,0616520,Marko,Marko High School,Nangarhar,1,2,3,Building
0,Dur Baba,22,06,34.100566734,70.9330993670001,تعمیر,0622521,Ageer Village,Anjeer Village Secondary School,Nangarhar,1,2,3,Building
0,Qarghayee,02,07,34.4893075460001,70.3677934820001,تعمیر,0702130,Chapa Dara,Gul Ghondi School,Laghman,1,2,3,Building
0,Shutul,06,08,35.247201089,69.3081471510001,تعمیر,0806104,Astofalo,Estofalo Mosque,Panjshir,1,2,3,Building
0,Shutul,06,08,35.227219096,69.292513774,تعمیر,0806105,Sang Lakhshan,Sang Lakhshan Mosque,Panjshir,1,2,3,Building
0,Baglan-E-Jadeed,05,09,36.208890356,68.7484949540001,تعمیر,0905272,Mulah Khil,Mualah Khil Mosque,Baghlan,1,2,3,Building
0,Yakawlang,05,10,34.8624225730001,66.6925196060001,تعمیر,1005175,Sarak Sokhtagi,Dara Chasht Sokhtagi Femal High School,Bamyan,1,2,3,Building
0,Panjab,06,10,34.4471761580001,66.989621356,قریه,1006183,Dahan Sabz Chobak,Qala Ashor Secondary School,Bamyan,1,2,3,Village
0,Jalalabad,01,06,34.3638555760001,70.43,تعمیر,0601013,D06-Nahia 6,Najmul Jihad High School,Nangarhar,2,2,4,Building
0,Jalalabad,01,06,34.4154800320002,70.4578681730001,تعمیر,0601040,D02-Nahia 2,Angoor Bagh Jame Mosque,Nangarhar,2,2,4,Building
0,Jalalabad,01,06,34.4198768870001,70.4522930840001,تعمیر,0601044,D02-Nahia 2,Mia Umar School,Nangarhar,6,0,6,Building
0,Laja Mangal,12,13,33.7346882660001,69.6292673550001,تعمیر,1312222,Lalak Village,Lalak Kahol Madrasa ,Paktya,1,2,3,Building
0,Laja Mangal,12,13,33.804050103,69.6741580250001,تعمیر,1312223,Koza Doda,Dodai Mosque,Paktya,1,2,3,Building
0,Khost,01,14,33.320307402,70.03892225,تعمیر,1401176,Center,Hasan Kot School,Khost,1,2,3,Building
0,Kuz Kunar,06,06,34.5693998300001,70.580940409,تعمیر,0606188,Zargaran Village,Zargaran Village Mosque,Nangarhar,1,2,3,Building
1,Deh Bala,10,06,34.0880583200001,70.4800498600001,قریه,0610324,Jawdara,Jawdara Malak Sher Mohammad Hujra,Nangarhar,1,0,1,Village
0,Baharak,03,18,36.780387924,69.4381017160001,قریه,1803204,Shash Band,Qazi Enayaht Ullah High School,Takhar,1,2,3,Village
0,Namak Ab,06,18,36.5734507830001,69.621020065,تعمیر,1806205,Tash Yalaq,Primary School,Takhar,1,2,3,Building
0,Kalafgan,07,18,36.862899293,69.9046746770001,تعمیر,1807206,Kharqan Khiar Dara,Emam Abo Hanifa Secondary School,Takhar,1,2,3,Building
0,Kalafgan,07,18,36.9170483180001,69.9734892280001,تعمیر,1807207,Garm Sir,Primary School,Takhar,1,2,3,Building
0,Farkhar,08,18,36.630773852,69.7499265670001,تعمیر,1808208,Kashkatan,Secondary School,Takhar,1,2,3,Building
0,Kohistanat,03,22,35.7844703760001,65.8869025800001,قریه,2203137,Kunji Ha,Haji Zaher Mosque,Sar-E-Pul,1,2,3,Village
0,Kohistanat,03,22,35.4789986020001,65.836398912,قریه,2203138,Khamida,Mosque,Sar-E-Pul,1,2,3,Village
0,Qalat,01,26,32.269475497,67.143080318,قریه,2601048,Miranzaie Kharjoi,Barak Zai Check Post,Zabul,1,2,3,Village
0,Qalat,01,26,32.091297753,66.799170743,تعمیر,2601049,Naw Khiz,Naw Khiz Mosque,Zabul,1,2,3,Building
0,Maimana,01,29,35.914897305,64.789000724,ولسوالی,2901209,Qatoor,Dawlat Keptan Secondary School,Faryab,1,2,3,District
0,Jawand,06,31,35.136136187,64.5140580570001,تعمیر,3106195,Sar Khas,Open Field,Badghis,1,2,3,Building
0,Jawand,06,31,35.0554567530001,64.3859740440001,تعمیر,3106196,Gosala Danak,Gosala Danak Mosque,Badghis,1,2,3,Building
0,Jawand,06,31,34.8593088390001,64.1169348500001,تعمیر,3106197,Gul Zirai Pahien,Gul Zirai Paien Mosque,Badghis,1,2,3,Building
0,Enjil,02,32,34.303141153,62.268337102,تعمیر,3202476,Chongar,Chongar High School,Herat,1,2,3,Building
0,Zendajan,05,32,34.200256061,61.7823667230001,تعمیر,3205477,Sang Tarqida,Cultural Asosiation,Herat,1,2,3,Building
0,Zendajan,05,32,34.3525896850001,61.9536411180001,تعمیر,3205478,Yadgar,Qala Yadgar School,Herat,1,2,3,Building
0,Adraskan,09,32,33.700584273,62.279589632,تعمیر,3209481,Kal Yak Paia,Kal Yak Paia Promary School,Herat,1,2,3,Building
0,Guzara,03,32,34.2619261800001,62.2286708300001,تعمیر,3203084,Shahrak-E- Khatamul Anbeya ,Khatamul Anbeya Madrassa,Herat,1,2,3,Building
0,Guzara,03,32,34.2423737200001,62.2503928000001,تعمیر,3203085,Feroz Abad Village ,Khwaja Shahab High School,Herat,1,1,2,Building
0,Herat,01,32,34.3471175700001,62.17829069,تعمیر,3201018,D07 - Nahia 7,Kabeer Buraman Mosque,Herat,4,4,8,Building
0,Herat,01,32,34.3318888000001,62.17270754,تعمیر,3201019,D07 - Nahia 7,Paeen Aab School,Herat,3,3,6,Building
0,Nahia_15,01,01,34.579743637,69.1570640370001,تعمیر,0101526,District-15,Aqsa Mosque,Kabul,1,2,3,Building
0,Nahia_15,01,01,34.5695728380001,69.1711132960001,تعمیر,0101527,District-15,Al Muhammad Mosque,Kabul,1,2,3,Building
0,Nahia_15,01,01,34.572254345,69.160067815,تعمیر,0101529,District-15,Prozha Khurasan Mosque,Kabul,1,2,3,Building
0,Nahia_15,01,01,34.5817939680001,69.1636212000001,تعمیر,0101530,Pawar Station Street,Khoja Bughra Mosque,Kabul,1,2,3,Building
0,Nahia_17,01,01,34.606757086,69.0682851490001,تعمیر,0101531,Nejat Town,Sedeq Akbar High School,Kabul,1,2,3,Building
1,Pachir Wagam,11,06,34.066913846,70.397260117,قریه,0611302,Du Aaba,Lowara Mena Mosque,Nangarhar,1,1,2,Village
0,Dehsabz,05,01,34.56682518,69.390961368,تعمیر,0105533,Torkham Transportation Station,Haji Abdullah Khan Mosque,Kabul,1,2,3,Building
0,Dehsabz,05,01,34.603846217,69.372638397,قریه,0105541,Jeeran,Qais Wa Lang Mosque,Kabul,1,2,3,Village
0,Shakar Dara,06,01,34.6176929250001,69.1692788,تعمیر,0106542,Alghawi Town,Shahrak Alghawi Mosque,Kabul,1,2,3,Building
0,Kama,05,06,34.403086896,70.622426047,تعمیر,0605511,Deh Taher,School,Nangarhar,1,2,3,Building
0,Behsud,02,06,34.387488467,70.6639169250001,قریه,0602509,Gardiks,Primary School,Nangarhar,1,2,3,Village
0,Surkh Rud,03,06,34.424059719,70.3233744390001,تعمیر,0603510,Saido Khil,Saido Khil School,Nangarhar,1,2,3,Building
0,Kama,05,06,34.4311190830001,70.6502281100001,تعمیر,0605514,Bazid Khil,Mosque,Nangarhar,1,2,3,Building
0,Kuz Kunar,06,06,34.5637407340001,70.5300096430001,تعمیر,0606515,Gambiri,Gambiri School,Nangarhar,1,2,3,Building
0,Khugyani,08,06,34.347362086,70.1898733030001,تعمیر,0608516,Chemtala,High School,Nangarhar,1,2,3,Building
0,Bazarak,01,08,35.3097522400001,69.5468158970001,تعمیر,0801097,Dashtak,Koh Manjahoor Secondary School,Panjshir,1,2,3,Building
0,Bazarak,01,08,35.2777391420001,69.4795685900001,تعمیر,0801098,Province Center_Bazarak,Marshal Faheem Mosque,Panjshir,1,2,3,Building
0,Doshi,03,09,35.7589105420001,68.7691969190001,تعمیر,0903262,Sang Sorakh,Sang Sorakh Secondary School,Baghlan,1,2,3,Building
0,Doshi,03,09,35.8370266630001,68.8050768240001,تعمیر,0903263,Naseri Ha,Nasri Secondary School,Baghlan,1,2,3,Building
0,Doshi,03,09,35.5981269990001,68.6478833960001,تعمیر,0903264,Dara Gai,School,Baghlan,1,2,3,Building
0,Faiz Abad,01,17,37.105604606,70.536641035,تعمیر,1701284,Dasht Shhada,Al Jahad High School,Badakhshan,1,2,3,Building
0,Yaftal-E-Sufla,04,17,37.2985492450001,70.4557905030001,تعمیر,1704292,Warang,Warig High School,Badakhshan,1,2,3,Building
0,Yaftal-E-Sufla,04,17,37.364836385,70.4268392770001,تعمیر,1704293,Pahn Dara,Pahn Dara Secondary School,Badakhshan,1,2,3,Building
0,Darayim,07,17,36.8643298930001,70.4372775030001,تعمیر,1707294,Trangai Paian,Targani Payan Madrasa,Badakhshan,1,2,3,Building
0,Tanay,04,14,33.288715133,69.867197476,ولسوالی,1404182,Shaher Village,Shahr Kli Mosque,Khost,1,2,3,District
0,Khash,15,17,36.709025324,70.141046216,ولسوالی,1715310,Gangor Chi,Hazrat Sarwar Kainat Mosque,Badakhshan,1,2,3,District
0,Darqad,15,18,37.408874757,69.508848726,تعمیر,1815214,Shor Arab,Darwaza Female School,Takhar,1,2,3,Building
0,Chah Ab,16,18,37.31883716,69.9694896540001,تعمیر,1816215,Dara Bashir,Mosque,Takhar,1,2,3,Building
0,Ali Abad,03,19,36.482876602,68.919768789,تعمیر,1903218,Cheep,Secondary School,Kunduz,1,2,3,Building
0,Hazrat-E-Sultan,03,20,36.043779348,68.283933007,تعمیر,2003097,Khwaja Quch Qar,Khwaja Quch Qar Secondary School,Samangan,1,2,3,Building
0,Ashtarlay,04,24,34.021777824,66.428897479,تعمیر,2404178,Maidan Ahangaran,Mosque,Daykundi,1,2,3,Building
0,Ashtarlay,04,24,34.010662306,66.2510978000001,تعمیر,2404179,Now Jok,Mosque,Daykundi,1,2,3,Building
0,Nili,01,24,33.8493512490001,66.0618134000001,تعمیر,2401169,Jaw Qul,Mosque,Daykundi,1,2,3,Building
0,Nili,01,24,33.7479134070001,66.0805752100001,تعمیر,2401170,Mish Hulia,Mosque,Daykundi,1,2,3,Building
0,Shahristan,02,24,33.9419329680002,66.4362917280001,تعمیر,2402171,Pitab Largar,Mosque,Daykundi,1,2,3,Building
0,Miramor,07,24,33.861865892,66.598194447,تعمیر,2407188,Aona Bargar,Mosque,Daykundi,1,2,3,Building
0,Miramor,07,24,33.753182915,66.9987184730001,تعمیر,2407189,Bardiz Bargar,Mosque,Daykundi,1,2,3,Building
0,Miramor,07,24,33.777415031,67.0507762510001,تعمیر,2407190,Dahan Dar Ra,School,Daykundi,1,2,3,Building
0,Sang-E-Takht,08,24,34.2418228190001,66.2577096900001,تعمیر,2408193,Ail Ghulam Kaligan,Mosque,Daykundi,1,2,3,Building
0,Kejran,09,24,33.205517812,65.699426245,ولسوالی,2409194,Qasem Abad,Mosque,Daykundi,1,2,3,District
0,Qalat,01,26,32.1010233090001,66.891517137,تعمیر,2601045,Nawi Kali Village,Chel Dokhtaran School,Zabul,1,2,3,Building
1,Shah Joi,06,26,32.2147269020001,67.308924797,قریه,2606067,Surkhakan ,Sorkhakan Madrasa,Zabul,1,2,3,Village
1,Shah Joi,06,26,32.376187325,67.385362208,قریه,2606068,Khaka,Khaka School,Zabul,1,2,3,Village
1,Mizan,04,26,32.237208664,66.503352121,قریه,2604058,Shikan Bakwan,Moque,Zabul,1,2,3,Village
1,Mizan,04,26,32.143165995,66.5281280350001,قریه,2604059,Sar Kali Village,Takhom School,Zabul,1,2,3,Village
1,Arghandab,05,26,32.451181912,66.9827504570001,قریه,2605060,China,Moque,Zabul,1,2,3,Village
1,Naw Bahar,09,26,32.1586616780001,67.5283116090001,قریه,2609077,Qala Sahak,Sahak Mosque,Zabul,1,2,3,Village
1,Shemel Zayi,10,26,32.0699089370001,67.7696419100001,تعمیر,2610078,Haidari,Mosque,Zabul,1,2,3,Building
1,Shemel Zayi,10,26,32.0348029550001,67.6393904340001,تعمیر,2610079,Jahangir,Mosque,Zabul,1,2,3,Building
0,Khwaja Dukoh,02,28,36.7910162230001,65.6099500430001,قریه,2802123,Chob Bash Afghania,Haji Saleh House,Jawzjan,1,2,3,Village
0,Qush Tepa,05,28,36.0697367340001,65.290339377,تعمیر,2805124,Shor Qoduq,School,Jawzjan,1,2,3,Building
0,Nad Ali,02,30,31.6739912650001,64.306228446,تعمیر,3002223,Cha Angeer,Cha Anjeer,Helmand,1,2,3,Building
0,Nad Ali,02,30,31.573349103,64.2665090080001,تعمیر,3002224,Zabur Abad,Dorahi,Helmand,1,2,3,Building
0,Garm Ser,06,30,30.155836467,64.2395492640001,تعمیر,3006225,Kochinai Darwishian,School,Helmand,1,2,3,Building
0,Reg-E-Khan Nishin,11,30,30.5605010370001,63.9468437450001,تعمیر,3011227,Diwarak,Mosque,Helmand,1,2,3,Building
0,Ab Kamari,02,31,34.8136052570001,62.825735711,تعمیر,3102190,Safid Lak,Safidlak School,Badghis,1,2,3,Building
0,Ab Kamari,02,31,34.74858958,62.9087947640001,تعمیر,3102191,Chalanak,Chalanak School,Badghis,1,2,3,Building
0,Achin,15,06,34.2414858280001,71.0432037010001,قریه,0615383,Garoko,Garoko Ziarat Madrassa,Nangarhar,2,0,2,Village
0,Dur Baba,22,06,34.03917388,70.92893688,قریه,0622413,Ziarat Kaley Mosque,Ziarat Village Mosque,Nangarhar,1,2,3,Village
0,Dur Baba,22,06,34.05517209,70.8973925400001,قریه,0622414,Soor Kandaw Daag,Soor Kandaw Daag,Nangarhar,1,2,3,Village
0,Dur Baba,22,06,34.0521239300001,70.9175513400001,قریه,0622416,Shagay,Shagay Dera,Nangarhar,1,2,3,Village
0,Dur Baba,22,06,34.06823,71.025798,قریه,0622417,Sasobi,Sosobi School,Nangarhar,1,2,3,Village
0,Qala-E-Kah,04,33,32.287586839,61.4683476420001,تعمیر,3304249,Guest,Guest Mosque,Farah,1,2,3,Building
0,Shib Koh,05,33,32.1475981880001,61.6570478430001,تعمیر,3305250,Chaka,Chaka Primary School,Farah,1,2,3,Building
0,Shib Koh,05,33,32.132917547,61.4838508180001,تعمیر,3305251,Farib,Farib Primary School,Farah,1,2,3,Building
0,Shamul,12,14,33.3133852000001,69.54369225,تعمیر,1412158,Alauddin Village,Amir Gulistan Mosque,Khost,1,1,2,Building
