Long,Lat,ps_male,pc_name,PC-number,province,ps_total,district,ps_female,pc_location,iec_prov_id,map_accuracy,iec_district_id
70.10723491300006,37.00831063400005,2,Qala Zafar Mosque,1702287,Badakhshan,3,Argo,1,Now Abad Qala Zafar,17,Building,2
70.08657150000002,33.584588859000036,2,Sari Pili School,1413185,Khost,3,Jaji Maidan,1,Sara Pila,14,Building,13
70.33992919600004,36.96926175000001,2,Chapa Village Mosque,1707295,Badakhshan,3,Darayim,1,Chapa,17,Building,7
70.12431706000004,37.04621947400003,2,Mosque,1810209,Takhar,3,Rustaq,1,Dasht Amani,18,Building,10
70.94827824900004,36.56611180100001,2,Ogh Female Secondary School,1718313,Badakhshan,3,Yamgan,1,Awrugh,17,Building,18
68.57958664500005,36.963371730000034,2,Secondary School,1907219,Kunduz,3,Qala-E-Zal,1,Shor Aruq,19,Building,7
65.71620244500006,33.93994420800003,2,Mosque,2405182,Daykundi,3,Khedir,1,Dahan Abdara,24,Village,5
63.874135958000046,34.836279400000016,2,Kaftar Khan Mosque,3106198,Badghis,3,Jawand,1,Kaftar Khan,31,Building,6
64.83740134600002,32.07187000800005,3,New School,3008226,Helmand,4,Sangin Qala,1,Nawi Maktab,30,Building,8
62.16109931100002,34.36472645900003,2,Sayed Qanad Secondary School,3201474,Herat,4,District_12,2,Said Qunad Secondary School,32,Building,1
62.18022871000004,34.37338948200003,2,Mawlana Jame,3201475,Herat,4,Herat,2,9Th District,32,Building,1
69.26238547000005,34.60836995000003,2,Haji Ahmad Shah Mosque,0105474,Kabul,4,Dehsabz,2,Qala-E-Zarin,1,Building,5
69.03443985000006,34.685450390000014,4,Dara-E-Shakar Dara High School,0106394,Kabul,7,Shakar Dara,3,Qala-E-Wazir,1,Building,6
69.07541514000006,34.66741061000004,3,Qala-E-Murad Big High School,0106395,Kabul,6,Shakar Dara,3,Qala-E-Murad Big,1,Building,6
69.18468964000003,34.865888650000024,2,Abdul Rahman Ba Ba Secondary School,0114366,Kabul,4,Qara Bagh,2,Denar Khel,1,Building,14
69.15720909000001,34.84395674000003,3,Abdul Wakil Shaheed High School,0114367,Kabul,5,Qara Bagh,2,District Capital,1,Building,14
69.71990075000006,34.56868747000003,2,Yar Del Orya Khel Mosque,0115479,Kabul,3,Surubi,1,Loy Kalai,1,Building,15
69.57981103000002,34.36484157000004,2,Tezen-E-Khas Primary School,0115480,Kabul,3,Surubi,1,Loy Kalai,1,Building,15
69.59578261000006,34.577766290000035,1,Guga Manda School,0115517,Kabul,2,Surubi,1,Guga Manda,1,Building,15
69.83624382000004,34.66239124000001,1,Sperkundi School,0115518,Kabul,2,Surubi,1,Sper Kundi,1,Building,15
70.40295759000001,34.43259103,0,Bakhtaan Clinic,0603084,Nangarhar,2,Surkh Rud,2,Du Saraka,6,Village,3
70.22309465000005,34.356573410000045,3,Fateh Abad Clinic,0603085,Nangarhar,3,Surkh Rud,0,Fateh Abad,6,Building,3
66.92585335000005,34.08106757000004,1,Takhta Ha Mosque,1007150,Bamyan,2,Waras,1,Takhta Ha,10,Building,7
66.97161039000007,34.031673210000044,1,Waaz Darghan Mosque,1007151,Bamyan,2,Waras,1,Waaz Darghan,10,Building,7
66.96819418000005,34.11790565000004,2,Toop-E-Ismael Mosque,1007159,Bamyan,3,Waras,1,Nas Patan,10,Building,7
69.07377057000006,32.97093490000003,2,Big Mosque,1205081,Paktika,2,Sar Rawza,0,Shah Tori,12,Village,5
69.07476653000002,32.971388230000045,0,Mohammad Hayat Guest House,1205082,Paktika,2,Sar Rawza,2,Shah Tori,12,Village,5
70.80244700000002,34.35120751000003,2,Dor Khel Maidan,0614495,Nangarhar,2,Goshta,0,Dor Khel,6,Village,14
70.69415382800005,34.096795171000025,3,Koshtal Mainz Village Mosque,0615355,Nangarhar,3,Achin,0,Koshtal,6,Village,15
70.75893800000003,34.11713102000001,3,Perokhelo Tapa Mosque,0615362,Nangarhar,4,Achin,1,Zordeh Road,6,Village,15
70.73537675000004,34.13147321000002,1,Deh Sarak Kuhna High School,0615363,Nangarhar,2,Achin,1,Shekh Mal Khel,6,Village,15
70.89086265000002,34.22176719,3,Amaan Village Speen Mosque,0617462,Nangarhar,4,Muhmand Dara,1,Damaan Village,6,Village,17
69.13194054000006,34.499387000000034,3,Resalat Madrassa,0101123,Kabul,6,Kabul-D06,3,Qala-E-Wazir,1,Building,1
69.12361663000004,34.49259015000007,4,Safid Mosque,0101124,Kabul,7,Kabul-D06,3,Qala-E-Wazir,1,Building,1
69.15713866000003,34.49059366000004,3,Sultan Razia Girls High School,0101130,Kabul,10,Kabul-D07,7,Bagh-E-Raees,1,Building,1
69.13631605000003,34.43177569000004,3,Family Haie Reshkhur High School,0101131,Kabul,6,Kabul-D07,3,Family Haie Reshkhur,1,Building,1
69.23200021000005,34.51012161000002,3,Sayed Noor Mohammad Shah Mohammadia Mosque,0101157,Kabul,4,Kabul-D08,1,Kart-E-Naw,1,Building,1
69.23463786000005,34.50590043000004,3,Ahmadi Mosque,0101158,Kabul,5,Kabul-D08,2,Kart-E-Naw,1,Building,1
69.20139129000003,34.53786616000004,3,Alfath High School,0101182,Kabul,6,Kabul-D09,3,3Rd Makrorian,1,Building,1
69.20102822000004,34.54156532000006,3,Abul Qasim Ferdawsi High School,0101183,Kabul,5,Kabul-D09,2,3Rd Makrorian,1,Building,1
69.17536697000007,34.56037592000005,2,Mohammadia Mosque,0101198,Kabul,4,Kabul-D10,2,Chahar Qala,1,Building,1
69.16987809000004,34.56087391000004,2,Bibi Ruqia Mosque,0101199,Kabul,4,Kabul-D10,2,Chahar Qala,1,Building,1
69.17151227000002,34.545940680000044,2,Fatimia Mosque,0101213,Kabul,4,Kabul-D10,2,Qala-E-Fathullah,1,Building,1
69.16593309000005,34.54569498000003,1,Sarak-E-Chahar Mosque,0101214,Kabul,2,Kabul-D10,1,Qala-E-Fathullah,1,Building,1
69.19785094000005,34.54416071000001,2,Haji Qasim Mosque,0101218,Kabul,3,Kabul-D10,1,Sarak-E-Bi Bi Mahro,1,Building,1
69.20001902000006,34.546553470000035,2,Bibi Mahru Girls High School,0101219,Kabul,6,Kabul-D10,4,Airport Road,1,Building,1
69.00664213000003,32.184638050000046,3,Mawlavi Serajuddin Madressa,1208126,Paktika,4,Gomal,1,Payandi Village,12,Building,8
68.85172837000003,32.44728365,3,Shekin Bazaar Mosque,1208127,Paktika,3,Gomal,0,Shekin,12,Village,8
69.67766876000005,33.88577968900003,1,Moti School,1308207,Paktya,2,Laja Ahmad Khel,1,"Moti Village, Sakander Khel",13,Village,8
69.78482170000004,33.666662170000045,3,Kotkai Mosque,1309170,Paktya,3,Jani Khel,0,"Kotkai, Setar Kalai",13,Village,9
69.94279470000001,33.32614995000005,4,Omer Village Dermand,1401003,Khost,5,Khost,1,Omar Village,14,Village,1
69.94409176000003,33.32765050000006,2,Mohammad Vally Shah Hojra,1401004,Khost,4,Khost,2,Shamal Omar Village,14,Village,1
68.84997968400003,36.63276682200004,2,Salarzai Mosque,1902115,Kunduz,3,Char Dara,1,Naqil Salarzai,19,Building,2
68.89822911000003,37.19456548000002,3,Nomania Secondary School,1905093,Kunduz,4,Hazrat-E-Imam Sahib,1,Imam Sahib City,19,Building,5
68.90591411000007,37.155496190000044,3,Ortablaqi School,1905094,Kunduz,4,Hazrat-E-Imam Sahib,1,Ota Blaqiha Village,19,Building,5
67.76274366000004,35.50397325000004,3,Aabkhorak Madrassa,2005072,Samangan,4,Roi-Do-Ab,1,Aabkhorak Village,20,Building,5
67.81933833000004,35.56491998000006,2,Do Aab Madrassa,2005073,Samangan,3,Roi-Do-Ab,1,District Compound,20,Building,5
66.08406227000003,37.005839570000006,3,Chaar Changhoo High School,2804069,Jawzjan,5,Mingajik,2,Chaar Changhoo,28,Building,4
66.13708515000006,37.01402769000001,2,Mangjeek School,2804070,Jawzjan,4,Mingajik,2,Mangjeek,28,Building,4
65.71695304000006,37.53171547000003,2,Qarnas School,2806086,Jawzjan,3,Khamyab,1,Qarnas,28,Building,6
65.80223849000001,37.49518735000001,1,Chopli Tapa,2806087,Jawzjan,2,Khamyab,1,Chopli,28,Building,6
64.88473039000004,36.41997614000004,3,Qozi Bay Qala Girls High School,2909158,Faryab,5,Dawlat Abad,2,Bay Qala Qozi,29,Building,9
64.90297028,36.365005840000016,2,Jar Qala School,2909159,Faryab,4,Dawlat Abad,2,Kokcha Qala,29,Building,9
62.39698059000005,34.279605440000054,2,Shohada Secondary School,3202078,Herat,2,Enjil,0,Sar Hasan Khwaja Village,32,Building,2
62.62732016000004,34.22481174000004,3,Shah Abad School,3206128,Herat,5,Pashtun Zarghun,2,Shad Abad Village,32,Building,6
62.59203992000001,34.21801420000003,2,Gul Meer High School,3206129,Herat,3,Pashtun Zarghun,1,Gul Meer Village,32,Village,6
61.85827500000003,30.94666600000005,2,Zaranj Hostel,3401007,Nimroz,3,Zaranj,1,Zaranj,34,Village,1
69.11245200000006,34.52420600000003,4,Hazrat Shamsul Mashayakh High School,0101086,Kabul,8,Kabul-D05,4,Phase A Of Khush-Hal Mina,1,Village,1
69.17070000000005,34.533500000000046,4,Parsa Primary School,0101022,Kabul,8,Kabul-D02,4,Joy Sher,1,Village,1
69.12468000000004,34.544457000000065,3,Dehkepak Girls High School,0101060,Kabul,8,Kabul-D04,5,Naw Abad Dehkepak,1,Building,1
63.82927902000004,33.82865917000002,2,Khameen Secondary School,2309189,Ghor,3,Tulak,1,Rabat,23,Village,9
63.851166440000036,34.14520214000004,2,Arbab Malek Private House,2309190,Ghor,4,Tulak,2,Gaw Gosh,23,Village,9
70.69011280000004,34.13027579000004,2,Medanak Sadeq Hujra,0615375,Nangarhar,3,Achin,1,Medanak,6,Building,15
70.79602604000004,34.07161420000004,2,Tarkhai Primary School,0620402,Nangarhar,3,Nazyan,1,Morchal Village,6,Village,20
68.76837563000002,33.13743336000002,3,Merza Qala Mosque,1201017,Paktika,3,Sharan,0,Merza Qala,12,Village,1
68.76859979000004,33.13720056000004,0,Asghar Guest House,1201018,Paktika,3,Sharan,3,Merza Qala,12,Village,1
62.37629026000006,34.060384330000026,1,Kochis Location,3203117,Herat,2,Guzara,1,Gumbadi Village,32,Village,3
68.66176371000005,34.13266218000005,2,Saleh Mohammad House,0404083,Wardak,4,Chaki Wardak,2,Noor Khel,4,Village,4
69.34195848000006,32.79120847000006,0,Makhfirollah Guest House,1214264,Paktika,2,Barmal,2,Serdag,12,District,14
65.16030108000005,32.05788655000002,1,Juma Khan Private House,2709131,کندهار,2,Ghorak,1,Ishaaqzo Village,27,District,9
63.70694444,34.67777777000002,1,Gunbad Mosque,3104075,Badghis,2,Qadis,1,Gunbad Village,31,Building,4
66.92875030300006,34.27472860900006,2,Mosque,1007188,Bamyan,3,Waras,1,Qala Sia,10,Village,7
68.14171882000002,33.24707531500006,2,Qari Abdullah School,1111406,Ghazni,3,Qara Bagh,1,Ashlian,11,Building,11
69.17897400000003,34.507042000000055,1,Khwaja Safa Mosque,0101014,Kabul,2,Kabul-D01,1,Balajoie Ashuqan-O-Arifan,1,Village,1
69.18972000000007,34.52555000000003,3,Ansori Balkhi School,0101016,Kabul,5,Kabul-D01,2,Bagh-E-Ali Mardan,1,Village,1
69.13353000000005,34.46960000000004,2,Deh Dana Girls High School,0101141,Kabul,6,Kabul-D07,4,Deh Dana,1,Village,1
69.22428200000004,34.50680600000001,3,Mohammad Hashim Maiwandwal High School,0101153,Kabul,5,Kabul-D08,2,Sarak-E-3 Rahman Mina,1,Building,1
69.23420000000002,34.50000000000003,3,Usman Ghani Mosque,0101160,Kabul,5,Kabul-D08,2,Kart-E-Naw,1,Building,1
69.22504400000007,34.50968100000004,3,Shah Pacha Mosque,0101162,Kabul,5,Kabul-D08,2,"First Road Of Rahman Mina, Behind Of Asphalt Factory",1,Village,1
69.14918300000004,34.59145900000002,2,500 Family Mosque,0101248,Kabul,3,Kabul-D11,1,Sarak-E-500 Family,1,Village,1
69.12900000000006,34.489100000000064,2,Emam Jafar Mosque,0101496,Kabul,3,Kabul-D11,1,"Imam-E-Jafar Mosque, Tapa-E-Sadat",1,Building,1
69.15933400000004,34.582873000000056,3,Parwareshgah Fresht-E-Nejat,0101291,Kabul,7,Kabul-D15,4,Khwaja Bughra Squre,1,Village,1
69.16000000000007,34.58530000000006,2,Hazrat-E-Yousuf Mosque,0101308,Kabul,4,Kabul-D15,2,Sari Pule Khaja Bughra,1,Building,1
65.70954300000004,31.592479000000004,3,Haji Arab School,2717015,کندهار,6,Dand,3,D02 - Nahia 2,27,Village,17
65.69640200000002,31.59111300000005,4,Salo Khan Chaman Mosque,2717052,کندهار,7,Dand,3,Alkozo Koch Khana,27,Building,17
69.13585256000002,34.57656010000002,4,Abdul Ghafor Nadim High School,0101237,Kabul,7,Kabul-D11,3,Khair Khana Kindergarten,1,Building,1
69.14429722000003,34.565180550000036,2,Hazrat Yousuf Mosque,0101238,Kabul,6,Kabul-D11,4,Lab Jar,1,Building,1
69.06990089000003,34.50474088000003,1,Imam Mohammad Taqi Mosque,0101257,Kabul,3,Kabul-D13,2,Bagh-E-Khan,1,Building,1
69.07752777000005,34.49613888000004,6,Abdur Rahim Shaheed High School,0101258,Kabul,12,Kabul-D13,6,Dasht-E-Best Hazari,1,Building,1
69.06700537000005,34.48731743999999,1,Musa Ibne Jafar Mosque,0101262,Kabul,3,Kabul-D13,2,Naw Abad Dogh Abad,1,Building,1
69.05467935000006,34.499917780000025,5,Marefat High School,0101263,Kabul,9,Kabul-D13,4,Guzar-E-Gulistan,1,Building,1
71.04422899000006,34.20087095,4,Sulh Azadi Commerce High School,0617463,Nangarhar,4,Muhmand Dara,0,Loy Daka,6,Building,17
69.16006781500002,34.572254345000005,2,Prozha Khurasan Mosque,0101529,Kabul,3,Nahia_15,1,District-15,1,Building,1
69.16362120000005,34.58179396800005,2,Khoja Bughra Mosque,0101530,Kabul,3,Nahia_15,1,Pawar Station Street,1,Building,1
69.06828514900005,34.60675708600005,3,Sedeq Akbar High School,0101531,Kabul,5,Nahia_17,2,Nejat Town,1,Building,1
69.390961368,34.566825180000016,2,Haji Abdullah Khan Mosque,0105533,Kabul,3,Dehsabz,1,Torkham Transportation Station,1,Building,5
69.37263839700005,34.60384621700005,2,Qais Wa Lang Mosque,0105541,Kabul,3,Dehsabz,1,Jeeran,1,Village,5
69.1692788,34.617692925,2,Shahrak Alghawi Mosque,0106542,Kabul,3,Shakar Dara,1,Alghawi Town,1,Building,6
70.62242604700002,34.403086896000026,2,School,0605511,Nangarhar,3,Kama,1,Deh Taher,6,Building,5
70.66391692500007,34.387488467,2,Primary School,0602509,Nangarhar,3,Behsud,1,Gardiks,6,Village,2
70.32337443900006,34.424059719000056,2,Saido Khil School,0603510,Nangarhar,3,Surkh Rud,1,Saido Khil,6,Building,3
70.65022811000004,34.431119083000034,2,Mosque,0605514,Nangarhar,3,Kama,1,Bazid Khil,6,Building,5
70.53000964300001,34.56374073400006,2,Gambiri School,0606515,Nangarhar,3,Kuz Kunar,1,Gambiri,6,Building,6
70.18987330300004,34.34736208600003,2,High School,0608516,Nangarhar,3,Khugyani,1,Chemtala,6,Building,8
69.54681589700003,35.30975224000006,2,Koh Manjahoor Secondary School,0801097,Panjshir,3,Bazarak,1,Dashtak,8,Building,1
69.47956859000003,35.277739141999994,2,Marshal Faheem Mosque,0801098,Panjshir,3,Bazarak,1,Province Center_Bazarak,8,Building,1
68.76919691900007,35.75891054200001,2,Sang Sorakh Secondary School,0903262,Baghlan,3,Doshi,1,Sang Sorakh,9,Building,3
68.80507682400007,35.837026663000046,2,Nasri Secondary School,0903263,Baghlan,3,Doshi,1,Naseri Ha,9,Building,3
68.64788339600004,35.59812699900004,2,School,0903264,Baghlan,3,Doshi,1,Dara Gai,9,Building,3
70.53664103500005,37.10560460600003,2,Al Jahad High School,1701284,Badakhshan,3,Faiz Abad,1,Dasht Shhada,17,Building,1
70.45579050300005,37.29854924500005,2,Warig High School,1704292,Badakhshan,3,Yaftal-E-Sufla,1,Warang,17,Building,4
70.42683927700003,37.364836385000025,2,Pahn Dara Secondary School,1704293,Badakhshan,3,Yaftal-E-Sufla,1,Pahn Dara,17,Building,4
70.43727750300005,36.86432989300003,2,Targani Payan Madrasa,1707294,Badakhshan,3,Darayim,1,Trangai Paian,17,Building,7
69.86719747600004,33.28871513300001,2,Shahr Kli Mosque,1404182,Khost,3,Tanay,1,Shaher Village,14,District,4
69.88109600000004,33.334015000000065,2,Mohammad Anwer Mosque And Hojra,1401024,Khost,3,Khost,1,Maton Chinay Village,14,Village,1
69.15837400000002,32.91897500000002,2,Orgon Old School,1211163,Paktika,2,Urgoon,0,Qara Khel Village,12,Village,11
69.28642200000004,32.74071700000004,0,Molla Aqib Khan Guest House,1214252,Paktika,3,Barmal,3,Fakhir Khan Madrassa,12,Village,14
72.79421357200003,36.976909753000015,1,Khana Qala Panja Mosque,1728211,Badakhshan,2,Wakhan,1,Sast,17,Building,28
70.57719890000003,37.11921975000005,4,Itifaq Mosque,1701008,Badakhshan,6,Faiz Abad,2,D01 - Zone One,17,Building,1
70.52952398000006,37.15679029000004,3,Ziauddin Shaheed School,1701009,Badakhshan,4,Faiz Abad,1,Aas Village,17,Building,1
69.17453754000006,37.08745351000003,2,Mula Qali High School,1906185,Kunduz,3,Dasht-E-Archi,1,Mula Qali Village,19,Building,6
68.94444444000001,37.21777777000005,3,Qarghan Tapa Secondary School,1905067,Kunduz,4,Hazrat-E-Imam Sahib,1,Qorghan Tapa,19,Building,5
70.58084193000006,37.117500570000026,3,Makhfi High School Old Building,1701019,Badakhshan,5,Faiz Abad,2,Nahia 1 Shahr Kuhna,17,Building,1
70.42126568000002,37.051862450000016,3,Shahr-E-Wahdat Girls High School,1702056,Badakhshan,4,Argo,1,Shahr-E-Wahdat,17,Building,2
70.32949994000003,37.0478517,2,Barlaas Chenar School,1702057,Badakhshan,3,Argo,1,Barlaas Chenar,17,Building,2
70.41409324000004,37.28183873000003,2,Naland Clinic - District Office,1704025,Badakhshan,4,Yaftal-E-Sufla,2,Naland,17,Building,4
70.27127866000005,37.219739970000006,3,Anar Dara School,1704026,Badakhshan,4,Yaftal-E-Sufla,1,Anar Dara,17,Building,4
70.33566635000003,37.33960511000001,1,Keshtgaah School,1704031,Badakhshan,3,Yaftal-E-Sufla,2,Dasht Shebar,17,Building,4
70.34956235000003,37.39818137000001,2,Shalakhzar School,1704032,Badakhshan,3,Yaftal-E-Sufla,1,Shalakhzar,17,Building,4
70.71704087000005,36.99123999000004,2,Tajekan Girls High School,1705077,Badakhshan,4,Khash,2,Tajekan,17,Building,5
70.74945410000002,37.02623219000001,2,Durkhaan Secondary School,1705078,Badakhshan,4,Khash,2,Durkhaan,17,Building,5
70.34818020000004,36.93047356000005,3,Madina High School,1707063,Badakhshan,4,Darayim,1,Fazlan Village,17,Building,7
70.37225426000002,36.903126500000006,2,Naw Abaad Roy Dasht Mosque,1707068,Badakhshan,3,Darayim,1,Sahibuddin House,17,Building,7
70.47925158000002,36.859024020000035,2,Aarifan High School,1707071,Badakhshan,3,Darayim,1,Bagh Sufi,17,Building,7
70.52943455000006,36.84420123000005,2,Do-Aab Manji High School,1707072,Badakhshan,3,Darayim,1,Do-Aab,17,Building,7
70.48580701000002,37.506661169999994,2,Zo School,1709134,Badakhshan,3,Yawan,1,Zo,17,Building,9
70.50989858000007,37.521522620000034,1,Petaaw School,1709135,Badakhshan,2,Yawan,1,Petaaw,17,Building,9
70.83905930000002,36.853277940000034,2,Ghulam Mohammad Khar Andab High School,1710084,Badakhshan,4,Jurm,2,Khar Andab,17,Building,10
70.16815296000003,37.31107211000004,2,Khordakan High School,1713137,Badakhshan,4,Shahr-E-Buzurg,2,Khordakan,17,Building,13
70.17411809000002,37.381817490000046,2,Kura Been School,1713138,Badakhshan,3,Shahr-E-Buzurg,1,Kura Been,17,Building,13
70.04925382000002,37.35579982000006,1,Baari Kham,1713143,Badakhshan,2,Shahr-E-Buzurg,1,Baari Kham,17,Building,13
70.13734916000001,37.410588330000046,2,Chawgani High School,1713144,Badakhshan,3,Shahr-E-Buzurg,1,Chawgani,17,Building,13
70.17859775000002,36.82647285000005,1,Wakhshi School,1715162,Badakhshan,2,Kishm,1,Wakhshi,17,Building,15
70.17093583000006,36.831449680000034,1,Khumbak School,1715163,Badakhshan,2,Kishm,1,Khumbak,17,Building,15
71.14013012600002,36.68886524400005,1,Teer Garan Girls High School,1716098,Badakhshan,2,Wardooj,1,Teer Garan,17,Building,16
71.54261771000004,37.77451852000006,1,Chansoor Ulya High School,1719221,Badakhshan,2,Shighnan,1,Chansor Ulya,17,Building,19
70.22138848,37.88465500000005,2,Sang Aab Mosque,1720238,Badakhshan,3,Khwahan,1,Sang Aab,17,Building,20
71.52269000000005,36.855060000000016,1,Yakhdaro School,1723199,Badakhshan,2,Eshkashim,1,Yakhdaro,17,Building,23
71.42948050000005,37.060016270000034,1,Zeech School,1723200,Badakhshan,2,Eshkashim,1,Zeech,17,Building,23
71.38917280000003,36.60264288000005,1,Aashor Bek School,1725193,Badakhshan,2,Zebak,1,Zarkhan,17,Building,25
71.39180120000002,36.573047700000046,1,Dand School,1725194,Badakhshan,2,Zebak,1,Dand Village,17,Building,25
70.90075681000005,35.98193043000001,1,Shahran Clinic,1726191,Badakhshan,2,Kiran Wa Menjan,1,Shahran,17,Building,26
70.92810794000006,38.27387180000004,3,Khurkad Madrassa,1727268,Badakhshan,4,Darwaz-E-Bala,1,Khurkad,17,Village,27
70.56748396300002,37.45304365800006,2,Zard Noor Mosque,1708296,Badakhshan,3,Kohistan,1,Zarnod Bala,17,Building,8
70.58541796700005,37.124716072000055,2,Makhfi High School,1701285,Badakhshan,3,Faiz Abad,1,Gozar Mahkama,17,Building,1
70.44929495100006,37.04915054500002,2,Gnda Chasma Secondary High School,1702286,Badakhshan,3,Argo,1,Ganda Cheshma,17,Building,2
70.17956089600004,36.97078370400002,2,Pista Khor School,1711303,Badakhshan,3,Tashkan,1,Pista Khor,17,Building,11
70.25899040200002,36.92515974,2,Hazrat Abas School,1711304,Badakhshan,3,Tashkan,1,Totak,17,Village,11
70.03622454200004,37.47613136600005,2,School,1713306,Badakhshan,3,Shahr-E-Buzurg,1,Aspa Khwa,17,Building,13
70.12440161400006,37.35039974900004,2,Bul Bul Dara Mowque,1713307,Badakhshan,3,Shahr-E-Buzurg,1,Bul Bul Dara!,17,Building,13
71.05802928700005,36.876234370000056,2,Sar Qalat Mosque,1716311,Badakhshan,3,Wardooj,1,Qalat,17,Building,16
70.83799258300006,36.52332899500002,2,Primary School,1718314,Badakhshan,3,Yamgan,1,Ta Lolich,17,Building,18
71.43939852400005,37.219533004000006,2,Gharan Bala High School,1723315,Badakhshan,3,Eshkashim,1,Qaz Deh,17,Village,23
69.64891581000003,36.67202229000002,4,Khatayan High School,1801002,Takhar,6,Taluqan,2,Khatayan,18,Building,1
69.61404820000004,36.710134660000044,5,Alfarooq School,1801003,Takhar,7,Taluqan,2,Alfarooq,18,Building,1
69.66980060000002,36.79604680000002,3,Khwaja Khalil School,1801005,Takhar,4,Taluqan,1,Khwaja Khalil,18,Building,1
69.53944421000004,36.73917365000004,5,Sayed Abdullah Boys High School,1801006,Takhar,7,Taluqan,2,D03 - Nahia 3,18,Building,1
69.53416046000005,36.73622772000002,5,Doctar Sayed Hussain High School,1801010,Takhar,7,Taluqan,2,D03 - Nahia 3,18,Building,1
69.54919050000004,36.73069365000003,6,Abu Usman Boys High School,1801011,Takhar,9,Taluqan,3,D01 - Nahia 1,18,Building,1
69.36391220000004,36.74086425000006,4,Gul Nazar High School,1801021,Takhar,6,Taluqan,2,Shuhada Qalbaras,18,Building,1
69.42963423000002,36.72563101000001,5,Aaq Masjid High School,1801022,Takhar,8,Taluqan,3,Aaq Masjid,18,Building,1
69.59076978000004,36.743089100000056,2,Ganj Ali Beg High School,1801032,Takhar,4,Taluqan,2,Ganj Ali Beg,18,Building,1
67.09460181,36.68296109000002,4,Sayed Ismail Balkhi School,2101023,Balkh,7,Mazar-E-Sharif,3,D05 - Nahia 5,21,Building,1
67.08301316000005,36.67879383000007,3,Nasaji,2101024,Balkh,5,Mazar-E-Sharif,2,D05 - Nahia 5,21,Building,1
67.12259213000002,36.69122549000007,4,Khurasan Girls School,2101029,Balkh,8,Mazar-E-Sharif,4,D07 - Nahia 7 Karta-E-Khurasan,21,Building,1
67.13865026000005,36.715934790000055,1,Ustad Jaahed School,2101030,Balkh,3,Mazar-E-Sharif,2,D07 - Nahia 7 Karta-E-Sulh,21,Building,1
67.15691283200003,36.71920491800004,4,Shaheed Abdul Ali Mazari Number 2 School,2101041,Balkh,8,Mazar-E-Sharif,4,D10 - Nahia 10 Guzar Ali Chopan,21,Building,1
67.12696153000006,36.710426040000044,3,Neft O Gas Institute,2101042,Balkh,6,Mazar-E-Sharif,3,D06 - Nahia 6 Gas Institute,21,Building,1
66.93153895000003,36.66783093000003,4,Bibi Zainab School,2103052,Balkh,7,Dehdadi,3,Kod Wa Barq Familiha,21,Village,3
66.95107762000002,36.704246630000036,2,Kaka Kot School,2103053,Balkh,3,Dehdadi,1,Kaka Kot Village,21,Building,3
67.00513582000006,36.665770600000016,3,Ghulam Mohammad Shaheed School,2103056,Balkh,4,Dehdadi,1,Pul Baboo Village,21,Building,3
66.96611752000005,36.657280690000036,2,Saleh Mohammad School,2103057,Balkh,4,Dehdadi,2,Pusht Bagh,21,Building,3
66.98563354000002,36.669213380000016,2,Shaikh Abad School,2103062,Balkh,4,Dehdadi,2,Shekh Abad Village,21,Building,3
67.18882246000003,36.41572155000005,2,Shar Shar Sufla School,2104274,Balkh,3,Char Kent,1,Shar Shar Village,21,Building,4
66.89287681000006,36.738669460000025,2,Amir Mohammad Tokhi School,2106149,Balkh,3,Balkh,1,Rabat Village,21,Building,6
66.89829580000001,36.75115568000005,2,Sehat Aama Clinic,2106151,Balkh,3,Balkh,1,District Compound,21,Building,6
66.94018596000004,36.833165500000035,1,Colombo School,2106162,Balkh,2,Balkh,1,Colombo Village,21,Building,6
66.91052784000001,36.90615655000002,2,Dewali Maidan School,2106163,Balkh,3,Balkh,1,Dewali Maidan Village,21,Building,6
66.78835042000001,36.82595595000003,1,Arghandab Mosque,2106173,Balkh,2,Balkh,1,Arghandab Village,21,Building,6
66.87986969000005,36.68761570000003,2,Oof Maleek School,2106174,Balkh,3,Balkh,1,Oof Maleek Village,21,Building,6
66.88584901000006,36.38632024000001,2,Bibi Amena School,2107244,Balkh,3,Sholgara,1,Qor Baqa Khana Village,21,Building,7
66.88643168000002,36.39942851000005,1,Agha Jan School,2107245,Balkh,2,Sholgara,1,Agha Jan Village,21,Building,7
66.88052238000004,36.364049359999996,2,Ahmad Alkhadroya School,2107250,Balkh,4,Sholgara,2,Baba Ewaz Village,21,Building,7
66.88051663000003,36.349034050000036,2,Bibi Maryam School,2107251,Balkh,3,Sholgara,1,Sar Asyab Village,21,Building,7
66.9329974,36.413125230000034,2,Qaland Khalili School,2107256,Balkh,3,Sholgara,1,Qaland Khalili Village,21,Building,7
66.91434837,36.316026310000034,2,Ai Latan School,2107257,Balkh,3,Sholgara,1,Ai Latan Village,21,Building,7
66.88757994000007,36.392708310000046,1,Lal Mohammad Private House,2107273,Balkh,2,Sholgara,1,Qor Baqa Khana,21,Building,7
66.90842625000003,36.641426920000065,2,Mir Qasim Jan School,2108211,Balkh,3,Chimtal,1,Mir Qasim Jan Village,21,Building,8
66.94397298000005,36.596278440000034,1,Rabat School,2108232,Balkh,2,Chimtal,1,Rabat Village,21,Building,8
66.57765352000004,36.726900380000046,2,Nawshahr Alizai Mosque,2108233,Balkh,3,Chimtal,1,Nawshahr Alizai Village,21,Village,8
